,spg,ion,element,Z,oxidation number,charge,Oxidation State,count
399,2.0,S-1.75,S,16,1.75,-1.0,-1.75,1
400,2.0,S-2.0,S,16,2.0,-1.0,-2.0,59
401,2.0,S0.0,S,16,0.0,0.0,0.0,2
402,2.0,S0.2857142857142857,S,16,0.2857142857142857,1.0,0.2857142857142857,1
403,2.0,S0.6666666666666666,S,16,0.6666666666666666,1.0,0.6666666666666666,1
404,2.0,S2.0,S,16,2.0,1.0,2.0,3
405,2.0,S4.0,S,16,4.0,1.0,4.0,2
406,2.0,S6.0,S,16,6.0,1.0,6.0,39
407,2.0,Sb-3.0,Sb,51,3.0,-1.0,-3.0,1
408,2.0,Sb2.0,Sb,51,2.0,1.0,2.0,2
409,2.0,Sb2.4,Sb,51,2.4,1.0,2.4,2
410,2.0,Sb3.0,Sb,51,3.0,1.0,3.0,25
411,2.0,Sb3.6666666666666665,Sb,51,3.6666666666666665,1.0,3.6666666666666665,1
412,2.0,Sb4.333333333333333,Sb,51,4.333333333333333,1.0,4.333333333333333,1
413,2.0,Sb5.0,Sb,51,5.0,1.0,5.0,20
414,2.0,Sc2.0833333333333335,Sc,21,2.0833333333333335,1.0,2.0833333333333335,1
415,2.0,Sc3.0,Sc,21,3.0,1.0,3.0,13
416,2.0,Se-0.1111111111111111,Se,34,0.1111111111111111,-1.0,-0.1111111111111111,2
417,2.0,Se-1.0,Se,34,1.0,-1.0,-1.0,1
418,2.0,Se-1.1111111111111112,Se,34,1.1111111111111112,-1.0,-1.1111111111111112,1
419,2.0,Se-1.2,Se,34,1.2,-1.0,-1.2,1
420,2.0,Se-1.2727272727272727,Se,34,1.2727272727272727,-1.0,-1.2727272727272727,2
421,2.0,Se-1.4,Se,34,1.4,-1.0,-1.4,1
422,2.0,Se-1.5,Se,34,1.5,-1.0,-1.5,1
423,2.0,Se-1.6,Se,34,1.6,-1.0,-1.6,1
424,2.0,Se-1.6666666666666667,Se,34,1.6666666666666667,-1.0,-1.6666666666666667,1
425,2.0,Se-1.7142857142857142,Se,34,1.7142857142857142,-1.0,-1.7142857142857142,1
426,2.0,Se-1.75,Se,34,1.75,-1.0,-1.75,3
427,2.0,Se-2.0,Se,34,2.0,-1.0,-2.0,33
428,2.0,Se0.0,Se,34,0.0,0.0,0.0,3
429,2.0,Se0.11764705882352941,Se,34,0.11764705882352941,1.0,0.11764705882352941,1
430,2.0,Se1.0,Se,34,1.0,1.0,1.0,2
431,2.0,Se1.5,Se,34,1.5,1.0,1.5,1
432,2.0,Se2.0,Se,34,2.0,1.0,2.0,4
433,2.0,Se3.0,Se,34,3.0,1.0,3.0,1
434,2.0,Se3.3333333333333335,Se,34,3.3333333333333335,1.0,3.3333333333333335,3
435,2.0,Se4.0,Se,34,4.0,1.0,4.0,23
436,2.0,Se4.666666666666667,Se,34,4.666666666666667,1.0,4.666666666666667,1
437,2.0,Se5.0,Se,34,5.0,1.0,5.0,1
438,2.0,Se6.0,Se,34,6.0,1.0,6.0,11
439,2.0,Si-4.0,Si,14,4.0,-1.0,-4.0,2
440,2.0,Si4.0,Si,14,4.0,1.0,4.0,59
441,2.0,Sm2.0,Sm,62,2.0,1.0,2.0,1
442,2.0,Sm3.0,Sm,62,3.0,1.0,3.0,17
443,2.0,Sn2.0,Sn,50,2.0,1.0,2.0,8
444,2.0,Sn4.0,Sn,50,4.0,1.0,4.0,21
445,2.0,Sr2.0,Sr,38,2.0,1.0,2.0,46
446,2.0,Ta3.0,Ta,73,3.0,1.0,3.0,1
447,2.0,Ta4.666666666666667,Ta,73,4.666666666666667,1.0,4.666666666666667,1
448,2.0,Ta4.8,Ta,73,4.8,1.0,4.8,1
449,2.0,Ta5.0,Ta,73,5.0,1.0,5.0,19
450,2.0,Tb3.0,Tb,65,3.0,1.0,3.0,5
451,2.0,Tb4.0,Tb,65,4.0,1.0,4.0,1
452,2.0,Tc0.5,Tc,43,0.5,1.0,0.5,2
453,2.0,Tc4.0,Tc,43,4.0,1.0,4.0,1
454,2.0,Tc7.0,Tc,43,7.0,1.0,7.0,1
455,2.0,Te-0.5,Te,52,0.5,-1.0,-0.5,2
456,2.0,Te-0.8,Te,52,0.8,-1.0,-0.8,1
457,2.0,Te-1.0,Te,52,1.0,-1.0,-1.0,1
458,2.0,Te-1.2,Te,52,1.2,-1.0,-1.2,1
459,2.0,Te-1.5,Te,52,1.5,-1.0,-1.5,1
460,2.0,Te-2.0,Te,52,2.0,-1.0,-2.0,9
461,2.0,Te0.0,Te,52,0.0,0.0,0.0,1
462,2.0,Te0.2857142857142857,Te,52,0.2857142857142857,1.0,0.2857142857142857,1
463,2.0,Te0.3333333333333333,Te,52,0.3333333333333333,1.0,0.3333333333333333,1
464,2.0,Te0.5,Te,52,0.5,1.0,0.5,1
465,2.0,Te0.5714285714285714,Te,52,0.5714285714285714,1.0,0.5714285714285714,1
466,2.0,Te1.0,Te,52,1.0,1.0,1.0,2
467,2.0,Te4.0,Te,52,4.0,1.0,4.0,52
468,2.0,Te5.0,Te,52,5.0,1.0,5.0,1
469,2.0,Te6.0,Te,52,6.0,1.0,6.0,6
470,2.0,Th4.0,Th,90,4.0,1.0,4.0,5
471,2.0,Ti2.5833333333333335,Ti,22,2.5833333333333335,1.0,2.5833333333333335,1
472,2.0,Ti2.6666666666666665,Ti,22,2.6666666666666665,1.0,2.6666666666666665,1
473,2.0,Ti3.0,Ti,22,3.0,1.0,3.0,1
474,2.0,Ti3.4285714285714284,Ti,22,3.4285714285714284,1.0,3.4285714285714284,1
475,2.0,Ti3.4545454545454546,Ti,22,3.4545454545454546,1.0,3.4545454545454546,1
476,2.0,Ti3.8,Ti,22,3.8,1.0,3.8,2
477,2.0,Ti3.9,Ti,22,3.9,1.0,3.9,1
478,2.0,Ti4.0,Ti,22,4.0,1.0,4.0,21
479,2.0,Tl1.0,Tl,81,1.0,1.0,1.0,29
480,2.0,Tl3.0,Tl,81,3.0,1.0,3.0,3
481,2.0,Tm3.0,Tm,69,3.0,1.0,3.0,4
482,2.0,U4.0,U,92,4.0,1.0,4.0,1
483,2.0,U5.0,U,92,5.0,1.0,5.0,4
484,2.0,U5.2,U,92,5.2,1.0,5.2,1
485,2.0,U5.5,U,92,5.5,1.0,5.5,1
486,2.0,U5.8,U,92,5.8,1.0,5.8,1
487,2.0,U6.0,U,92,6.0,1.0,6.0,24
488,2.0,V3.0,V,23,3.0,1.0,3.0,11
489,2.0,V3.3333333333333335,V,23,3.3333333333333335,1.0,3.3333333333333335,1
490,2.0,V3.75,V,23,3.75,1.0,3.75,1
491,2.0,V4.0,V,23,4.0,1.0,4.0,7
492,2.0,V4.5,V,23,4.5,1.0,4.5,1
493,2.0,V5.0,V,23,5.0,1.0,5.0,17
494,2.0,W3.0,W,74,3.0,1.0,3.0,1
495,2.0,W4.0,W,74,4.0,1.0,4.0,1
496,2.0,W5.5,W,74,5.5,1.0,5.5,1
497,2.0,W5.55,W,74,5.55,1.0,5.55,1
498,2.0,W5.7272727272727275,W,74,5.7272727272727275,1.0,5.7272727272727275,1
499,2.0,W6.0,W,74,6.0,1.0,6.0,17
500,2.0,Y3.0,Y,39,3.0,1.0,3.0,17
501,2.0,Yb2.0,Yb,70,2.0,1.0,2.0,1
502,2.0,Yb3.0,Yb,70,3.0,1.0,3.0,5
503,2.0,Zn2.0,Zn,30,2.0,1.0,2.0,26
504,2.0,Zr2.0,Zr,40,2.0,1.0,2.0,2
505,2.0,Zr2.5833333333333335,Zr,40,2.5833333333333335,1.0,2.5833333333333335,1
506,2.0,Zr2.6666666666666665,Zr,40,2.6666666666666665,1.0,2.6666666666666665,1
507,2.0,Zr3.0,Zr,40,3.0,1.0,3.0,1
508,2.0,Zr4.0,Zr,40,4.0,1.0,4.0,30
509,3.0,Al3.0,Al,13,3.0,1.0,3.0,2
510,3.0,Bi3.0,Bi,83,3.0,1.0,3.0,2
511,3.0,Co2.6666666666666665,Co,27,2.6666666666666665,1.0,2.6666666666666665,1
512,3.0,Cr3.0,Cr,24,3.0,1.0,3.0,1
513,3.0,Cs1.0,Cs,55,1.0,1.0,1.0,1
514,3.0,F-1.0,F,9,1.0,-1.0,-1.0,1
515,3.0,Fe2.0,Fe,26,2.0,1.0,2.0,1
516,3.0,Fe3.0,Fe,26,3.0,1.0,3.0,2
517,3.0,H1.0,H,1,1.0,1.0,1.0,1
518,3.0,K1.0,K,19,1.0,1.0,1.0,1
519,3.0,Mn2.0,Mn,25,2.0,1.0,2.0,2
520,3.0,Mn2.6666666666666665,Mn,25,2.6666666666666665,1.0,2.6666666666666665,1
521,3.0,Mn3.0,Mn,25,3.0,1.0,3.0,1
522,3.0,N3.0,N,7,3.0,1.0,3.0,1
523,3.0,Na1.0,Na,11,1.0,1.0,1.0,1
524,3.0,Nb4.625,Nb,41,4.625,1.0,4.625,1
525,3.0,Nb5.0,Nb,41,5.0,1.0,5.0,2
526,3.0,O-2.0,O,8,2.0,-1.0,-2.0,11
527,3.0,P5.0,P,15,5.0,1.0,5.0,1
528,3.0,Pb2.0,Pb,82,2.0,1.0,2.0,3
529,3.0,Re7.0,Re,75,7.0,1.0,7.0,1
530,3.0,Sb5.0,Sb,51,5.0,1.0,5.0,1
531,3.0,Se4.0,Se,34,4.0,1.0,4.0,1
532,3.0,Si4.0,Si,14,4.0,1.0,4.0,1
533,3.0,Sr2.0,Sr,38,2.0,1.0,2.0,1
534,3.0,Te4.0,Te,52,4.0,1.0,4.0,1
535,3.0,Te6.0,Te,52,6.0,1.0,6.0,1
536,3.0,V5.0,V,23,5.0,1.0,5.0,1
537,3.0,Zn2.0,Zn,30,2.0,1.0,2.0,1
538,4.0,Ag1.0,Ag,47,1.0,1.0,1.0,7
539,4.0,Al3.0,Al,13,3.0,1.0,3.0,8
540,4.0,As-3.0,As,33,3.0,-1.0,-3.0,1
541,4.0,As3.0,As,33,3.0,1.0,3.0,5
542,4.0,As5.0,As,33,5.0,1.0,5.0,4
543,4.0,Au1.0,Au,79,1.0,1.0,1.0,1
544,4.0,Au5.0,Au,79,5.0,1.0,5.0,1
545,4.0,B3.0,B,5,3.0,1.0,3.0,10
546,4.0,Ba2.0,Ba,56,2.0,1.0,2.0,7
547,4.0,Be2.0,Be,4,2.0,1.0,2.0,3
548,4.0,Bi1.0,Bi,83,1.0,1.0,1.0,2
549,4.0,Bi3.0,Bi,83,3.0,1.0,3.0,3
550,4.0,Br-1.0,Br,35,1.0,-1.0,-1.0,4
551,4.0,Br5.0,Br,35,5.0,1.0,5.0,3
552,4.0,C4.0,C,6,4.0,1.0,4.0,4
553,4.0,Ca2.0,Ca,20,2.0,1.0,2.0,11
554,4.0,Cd2.0,Cd,48,2.0,1.0,2.0,2
555,4.0,Ce3.0,Ce,58,3.0,1.0,3.0,4
556,4.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,13
557,4.0,Co2.0,Co,27,2.0,1.0,2.0,1
558,4.0,Co3.0,Co,27,3.0,1.0,3.0,1
559,4.0,Co3.5,Co,27,3.5,1.0,3.5,1
560,4.0,Cr3.0,Cr,24,3.0,1.0,3.0,1
561,4.0,Cr5.333333333333333,Cr,24,5.333333333333333,1.0,5.333333333333333,1
562,4.0,Cs1.0,Cs,55,1.0,1.0,1.0,13
563,4.0,Cu1.0,Cu,29,1.0,1.0,1.0,2
564,4.0,Cu1.6666666666666667,Cu,29,1.6666666666666667,1.0,1.6666666666666667,1
565,4.0,Cu1.8,Cu,29,1.8,1.0,1.8,1
566,4.0,Cu2.0,Cu,29,2.0,1.0,2.0,1
567,4.0,Dy3.0,Dy,66,3.0,1.0,3.0,3
568,4.0,Er3.0,Er,68,3.0,1.0,3.0,2
569,4.0,Eu2.0,Eu,63,2.0,1.0,2.0,1
570,4.0,F-1.0,F,9,1.0,-1.0,-1.0,20
571,4.0,Fe2.0,Fe,26,2.0,1.0,2.0,3
572,4.0,Fe3.0,Fe,26,3.0,1.0,3.0,3
573,4.0,Ga3.0,Ga,31,3.0,1.0,3.0,4
574,4.0,Gd3.0,Gd,64,3.0,1.0,3.0,3
575,4.0,Ge4.0,Ge,32,4.0,1.0,4.0,12
576,4.0,H-1.0,H,1,1.0,-1.0,-1.0,1
577,4.0,H1.0,H,1,1.0,1.0,1.0,18
578,4.0,Hf4.0,Hf,72,4.0,1.0,4.0,1
579,4.0,Hg1.0,Hg,80,1.0,1.0,1.0,1
580,4.0,Hg2.0,Hg,80,2.0,1.0,2.0,6
581,4.0,Ho3.0,Ho,67,3.0,1.0,3.0,1
582,4.0,I-1.0,I,53,1.0,-1.0,-1.0,4
583,4.0,I5.0,I,53,5.0,1.0,5.0,8
584,4.0,In3.0,In,49,3.0,1.0,3.0,4
585,4.0,K1.0,K,19,1.0,1.0,1.0,45
586,4.0,La3.0,La,57,3.0,1.0,3.0,10
587,4.0,Li1.0,Li,3,1.0,1.0,1.0,15
588,4.0,Mg2.0,Mg,12,2.0,1.0,2.0,3
589,4.0,Mn2.0,Mn,25,2.0,1.0,2.0,5
590,4.0,Mn3.0,Mn,25,3.0,1.0,3.0,1
591,4.0,Mn4.0,Mn,25,4.0,1.0,4.0,1
592,4.0,Mo4.0,Mo,42,4.0,1.0,4.0,1
593,4.0,Mo5.0,Mo,42,5.0,1.0,5.0,5
594,4.0,Mo5.5,Mo,42,5.5,1.0,5.5,1
595,4.0,Mo6.0,Mo,42,6.0,1.0,6.0,5
596,4.0,N-3.0,N,7,3.0,-1.0,-3.0,7
597,4.0,N5.0,N,7,5.0,1.0,5.0,3
598,4.0,Na1.0,Na,11,1.0,1.0,1.0,18
599,4.0,Nb5.0,Nb,41,5.0,1.0,5.0,8
600,4.0,Nd3.0,Nd,60,3.0,1.0,3.0,6
601,4.0,Ni2.0,Ni,28,2.0,1.0,2.0,2
602,4.0,O-2.0,O,8,2.0,-1.0,-2.0,129
603,4.0,Os6.0,Os,76,6.0,1.0,6.0,1
604,4.0,P-3.0,P,15,3.0,-1.0,-3.0,1
605,4.0,P1.5,P,15,1.5,1.0,1.5,1
606,4.0,P3.0,P,15,3.0,1.0,3.0,1
607,4.0,P4.0,P,15,4.0,1.0,4.0,7
608,4.0,P5.0,P,15,5.0,1.0,5.0,55
609,4.0,Pb2.0,Pb,82,2.0,1.0,2.0,2
610,4.0,Pb4.0,Pb,82,4.0,1.0,4.0,2
611,4.0,Pr3.0,Pr,59,3.0,1.0,3.0,8
612,4.0,Rb1.0,Rb,37,1.0,1.0,1.0,11
613,4.0,Re3.0,Re,75,3.0,1.0,3.0,1
614,4.0,Re3.8333333333333335,Re,75,3.8333333333333335,1.0,3.8333333333333335,1
615,4.0,S-1.5,S,16,1.5,-1.0,-1.5,1
616,4.0,S-1.6,S,16,1.6,-1.0,-1.6,1
617,4.0,S-2.0,S,16,2.0,-1.0,-2.0,29
618,4.0,S3.3333333333333335,S,16,3.3333333333333335,1.0,3.3333333333333335,1
619,4.0,S6.0,S,16,6.0,1.0,6.0,6
620,4.0,Sb-1.0,Sb,51,1.0,-1.0,-1.0,2
621,4.0,Sb3.0,Sb,51,3.0,1.0,3.0,4
622,4.0,Sb5.0,Sb,51,5.0,1.0,5.0,2
623,4.0,Sc3.0,Sc,21,3.0,1.0,3.0,2
624,4.0,Se-0.8333333333333334,Se,34,0.8333333333333334,-1.0,-0.8333333333333334,1
625,4.0,Se-1.1111111111111112,Se,34,1.1111111111111112,-1.0,-1.1111111111111112,1
626,4.0,Se-2.0,Se,34,2.0,-1.0,-2.0,16
627,4.0,Se2.0,Se,34,2.0,1.0,2.0,1
628,4.0,Se4.0,Se,34,4.0,1.0,4.0,5
629,4.0,Se4.666666666666667,Se,34,4.666666666666667,1.0,4.666666666666667,2
630,4.0,Si-2.0,Si,14,2.0,-1.0,-2.0,1
631,4.0,Si-4.0,Si,14,4.0,-1.0,-4.0,1
632,4.0,Si4.0,Si,14,4.0,1.0,4.0,17
633,4.0,Sm3.0,Sm,62,3.0,1.0,3.0,3
634,4.0,Sn2.0,Sn,50,2.0,1.0,2.0,3
635,4.0,Sn3.0,Sn,50,3.0,1.0,3.0,1
636,4.0,Sn4.0,Sn,50,4.0,1.0,4.0,1
637,4.0,Sr2.0,Sr,38,2.0,1.0,2.0,7
638,4.0,Tb3.0,Tb,65,3.0,1.0,3.0,5
639,4.0,Te4.0,Te,52,4.0,1.0,4.0,2
640,4.0,Te5.0,Te,52,5.0,1.0,5.0,1
641,4.0,Ti4.0,Ti,22,4.0,1.0,4.0,13
642,4.0,Tl1.0,Tl,81,1.0,1.0,1.0,13
643,4.0,Tl3.0,Tl,81,3.0,1.0,3.0,2
644,4.0,Tm3.0,Tm,69,3.0,1.0,3.0,1
645,4.0,U6.0,U,92,6.0,1.0,6.0,1
646,4.0,V3.0,V,23,3.0,1.0,3.0,4
647,4.0,V3.3333333333333335,V,23,3.3333333333333335,1.0,3.3333333333333335,1
648,4.0,V4.5,V,23,4.5,1.0,4.5,1
649,4.0,V5.0,V,23,5.0,1.0,5.0,6
650,4.0,W6.0,W,74,6.0,1.0,6.0,2
651,4.0,Y3.0,Y,39,3.0,1.0,3.0,8
652,4.0,Zn2.0,Zn,30,2.0,1.0,2.0,12
653,4.0,Zr4.0,Zr,40,4.0,1.0,4.0,6
654,5.0,Ag1.0,Ag,47,1.0,1.0,1.0,4
655,5.0,Al3.0,Al,13,3.0,1.0,3.0,7
656,5.0,As5.0,As,33,5.0,1.0,5.0,5
657,5.0,B-0.6,B,5,0.6,-1.0,-0.6,2
658,5.0,B-3.0,B,5,3.0,-1.0,-3.0,1
659,5.0,B3.0,B,5,3.0,1.0,3.0,9
660,5.0,Ba2.0,Ba,56,2.0,1.0,2.0,5
661,5.0,Bi3.0,Bi,83,3.0,1.0,3.0,5
662,5.0,Bi4.0,Bi,83,4.0,1.0,4.0,1
663,5.0,Bi5.0,Bi,83,5.0,1.0,5.0,1
664,5.0,Br-1.0,Br,35,1.0,-1.0,-1.0,3
665,5.0,Ca2.0,Ca,20,2.0,1.0,2.0,11
666,5.0,Cd2.0,Cd,48,2.0,1.0,2.0,4
667,5.0,Ce3.25,Ce,58,3.25,1.0,3.25,1
668,5.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,12
669,5.0,Co2.0,Co,27,2.0,1.0,2.0,5
670,5.0,Co3.857142857142857,Co,27,3.857142857142857,1.0,3.857142857142857,1
671,5.0,Co4.0,Co,27,4.0,1.0,4.0,2
672,5.0,Cr3.0,Cr,24,3.0,1.0,3.0,8
673,5.0,Cs1.0,Cs,55,1.0,1.0,1.0,6
674,5.0,Cu1.0,Cu,29,1.0,1.0,1.0,9
675,5.0,Cu1.2,Cu,29,1.2,1.0,1.2,2
676,5.0,Dy3.0,Dy,66,3.0,1.0,3.0,2
677,5.0,Er3.0,Er,68,3.0,1.0,3.0,4
678,5.0,Eu2.0,Eu,63,2.0,1.0,2.0,3
679,5.0,Eu2.3333333333333335,Eu,63,2.3333333333333335,1.0,2.3333333333333335,1
680,5.0,Eu3.0,Eu,63,3.0,1.0,3.0,3
681,5.0,F-1.0,F,9,1.0,-1.0,-1.0,5
682,5.0,Fe2.625,Fe,26,2.625,1.0,2.625,1
683,5.0,Fe3.0,Fe,26,3.0,1.0,3.0,4
684,5.0,Ga3.0,Ga,31,3.0,1.0,3.0,5
685,5.0,Gd3.0,Gd,64,3.0,1.0,3.0,4
686,5.0,Ge3.0,Ge,32,3.0,1.0,3.0,4
687,5.0,Ge4.0,Ge,32,4.0,1.0,4.0,8
688,5.0,H0.5,H,1,0.5,1.0,0.5,1
689,5.0,H1.0,H,1,1.0,1.0,1.0,10
690,5.0,Hf4.0,Hf,72,4.0,1.0,4.0,1
691,5.0,Hg2.0,Hg,80,2.0,1.0,2.0,1
692,5.0,I-1.0,I,53,1.0,-1.0,-1.0,4
693,5.0,I5.0,I,53,5.0,1.0,5.0,4
694,5.0,In3.0,In,49,3.0,1.0,3.0,5
695,5.0,Ir4.0,Ir,77,4.0,1.0,4.0,2
696,5.0,K1.0,K,19,1.0,1.0,1.0,15
697,5.0,La3.0,La,57,3.0,1.0,3.0,4
698,5.0,Li1.0,Li,3,1.0,1.0,1.0,15
699,5.0,Mg2.0,Mg,12,2.0,1.0,2.0,7
700,5.0,Mn2.0,Mn,25,2.0,1.0,2.0,5
701,5.0,Mn2.3333333333333335,Mn,25,2.3333333333333335,1.0,2.3333333333333335,1
702,5.0,Mn3.0,Mn,25,3.0,1.0,3.0,1
703,5.0,Mn4.083333333333333,Mn,25,4.083333333333333,1.0,4.083333333333333,1
704,5.0,Mo4.5,Mo,42,4.5,1.0,4.5,1
705,5.0,Mo5.2,Mo,42,5.2,1.0,5.2,1
706,5.0,Mo6.0,Mo,42,6.0,1.0,6.0,7
707,5.0,N-3.0,N,7,3.0,-1.0,-3.0,2
708,5.0,N5.0,N,7,5.0,1.0,5.0,2
709,5.0,Na1.0,Na,11,1.0,1.0,1.0,29
710,5.0,Nb4.0,Nb,41,4.0,1.0,4.0,3
711,5.0,Nb5.0,Nb,41,5.0,1.0,5.0,9
712,5.0,Nd3.0,Nd,60,3.0,1.0,3.0,3
713,5.0,Ni1.0,Ni,28,1.0,1.0,1.0,1
714,5.0,Ni2.0,Ni,28,2.0,1.0,2.0,3
715,5.0,O-2.0,O,8,2.0,-1.0,-2.0,99
716,5.0,Os-0.3333333333333333,Os,76,0.3333333333333333,-1.0,-0.3333333333333333,1
717,5.0,Os-1.0,Os,76,1.0,-1.0,-1.0,1
718,5.0,P4.0,P,15,4.0,1.0,4.0,3
719,5.0,P5.0,P,15,5.0,1.0,5.0,18
720,5.0,Pb2.0,Pb,82,2.0,1.0,2.0,4
721,5.0,Pd2.0,Pd,46,2.0,1.0,2.0,1
722,5.0,Pd4.0,Pd,46,4.0,1.0,4.0,1
723,5.0,Pr3.0,Pr,59,3.0,1.0,3.0,2
724,5.0,Pt4.0,Pt,78,4.0,1.0,4.0,1
725,5.0,Rb1.0,Rb,37,1.0,1.0,1.0,6
726,5.0,Ru5.083333333333333,Ru,44,5.083333333333333,1.0,5.083333333333333,1
727,5.0,Ru6.0,Ru,44,6.0,1.0,6.0,1
728,5.0,S-1.4285714285714286,S,16,1.4285714285714286,-1.0,-1.4285714285714286,1
729,5.0,S-2.0,S,16,2.0,-1.0,-2.0,16
730,5.0,S2.0,S,16,2.0,1.0,2.0,1
731,5.0,S6.0,S,16,6.0,1.0,6.0,2
732,5.0,Sb-2.6666666666666665,Sb,51,2.6666666666666665,-1.0,-2.6666666666666665,1
733,5.0,Sb-3.0,Sb,51,3.0,-1.0,-3.0,1
734,5.0,Sb5.0,Sb,51,5.0,1.0,5.0,2
735,5.0,Sc3.0,Sc,21,3.0,1.0,3.0,4
736,5.0,Se-1.0,Se,34,1.0,-1.0,-1.0,4
737,5.0,Se-2.0,Se,34,2.0,-1.0,-2.0,9
738,5.0,Se4.0,Se,34,4.0,1.0,4.0,2
739,5.0,Si0.0,Si,14,0.0,0.0,0.0,5
740,5.0,Si4.0,Si,14,4.0,1.0,4.0,5
741,5.0,Sm2.0,Sm,62,2.0,1.0,2.0,1
742,5.0,Sm3.0,Sm,62,3.0,1.0,3.0,3
743,5.0,Sn2.0,Sn,50,2.0,1.0,2.0,1
744,5.0,Sn4.0,Sn,50,4.0,1.0,4.0,4
745,5.0,Sr2.0,Sr,38,2.0,1.0,2.0,5
746,5.0,Ta4.75,Ta,73,4.75,1.0,4.75,1
747,5.0,Ta5.0,Ta,73,5.0,1.0,5.0,7
748,5.0,Tb3.75,Tb,65,3.75,1.0,3.75,1
749,5.0,Te-1.0,Te,52,1.0,-1.0,-1.0,1
750,5.0,Te-2.0,Te,52,2.0,-1.0,-2.0,5
751,5.0,Te4.0,Te,52,4.0,1.0,4.0,11
752,5.0,Te6.0,Te,52,6.0,1.0,6.0,2
753,5.0,Ti3.75,Ti,22,3.75,1.0,3.75,1
754,5.0,Ti4.0,Ti,22,4.0,1.0,4.0,8
755,5.0,Tl1.0,Tl,81,1.0,1.0,1.0,7
756,5.0,U3.0,U,92,3.0,1.0,3.0,1
757,5.0,U5.0,U,92,5.0,1.0,5.0,1
758,5.0,U5.333333333333333,U,92,5.333333333333333,1.0,5.333333333333333,2
759,5.0,V3.0,V,23,3.0,1.0,3.0,1
760,5.0,V3.5,V,23,3.5,1.0,3.5,1
761,5.0,V3.6,V,23,3.6,1.0,3.6,1
762,5.0,V5.0,V,23,5.0,1.0,5.0,2
763,5.0,W6.0,W,74,6.0,1.0,6.0,6
764,5.0,Yb2.0,Yb,70,2.0,1.0,2.0,1
765,5.0,Yb3.0,Yb,70,3.0,1.0,3.0,1
766,5.0,Zn2.0,Zn,30,2.0,1.0,2.0,8
767,5.0,Zr4.0,Zr,40,4.0,1.0,4.0,2
768,6.0,Ag1.0,Ag,47,1.0,1.0,1.0,1
769,6.0,Ag2.0,Ag,47,2.0,1.0,2.0,2
770,6.0,Al3.0,Al,13,3.0,1.0,3.0,1
771,6.0,As-2.5,As,33,2.5,-1.0,-2.5,1
772,6.0,As-3.0,As,33,3.0,-1.0,-3.0,4
773,6.0,As5.0,As,33,5.0,1.0,5.0,2
774,6.0,B-1.25,B,5,1.25,-1.0,-1.25,1
775,6.0,B-1.3333333333333333,B,5,1.3333333333333333,-1.0,-1.3333333333333333,1
776,6.0,B-3.0,B,5,3.0,-1.0,-3.0,1
777,6.0,B3.0,B,5,3.0,1.0,3.0,3
778,6.0,Ba2.0,Ba,56,2.0,1.0,2.0,5
779,6.0,Bi3.0,Bi,83,3.0,1.0,3.0,1
780,6.0,Br-1.0,Br,35,1.0,-1.0,-1.0,3
781,6.0,C4.0,C,6,4.0,1.0,4.0,4
782,6.0,Ca2.0,Ca,20,2.0,1.0,2.0,5
783,6.0,Cd2.0,Cd,48,2.0,1.0,2.0,2
784,6.0,Ce3.0,Ce,58,3.0,1.0,3.0,1
785,6.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,3
786,6.0,Co1.3333333333333333,Co,27,1.3333333333333333,1.0,1.3333333333333333,1
787,6.0,Co1.4285714285714286,Co,27,1.4285714285714286,1.0,1.4285714285714286,1
788,6.0,Co2.0,Co,27,2.0,1.0,2.0,1
789,6.0,Cr3.0,Cr,24,3.0,1.0,3.0,1
790,6.0,Cr6.0,Cr,24,6.0,1.0,6.0,2
791,6.0,Cs1.0,Cs,55,1.0,1.0,1.0,1
792,6.0,Cu1.0909090909090908,Cu,29,1.0909090909090908,1.0,1.0909090909090908,1
793,6.0,Cu2.0,Cu,29,2.0,1.0,2.0,2
794,6.0,Dy3.0,Dy,66,3.0,1.0,3.0,1
795,6.0,Er3.0,Er,68,3.0,1.0,3.0,1
796,6.0,F-1.0,F,9,1.0,-1.0,-1.0,6
797,6.0,Fe2.0,Fe,26,2.0,1.0,2.0,3
798,6.0,Fe2.5,Fe,26,2.5,1.0,2.5,1
799,6.0,Fe3.0,Fe,26,3.0,1.0,3.0,7
800,6.0,Ga3.0,Ga,31,3.0,1.0,3.0,1
801,6.0,Gd3.0,Gd,64,3.0,1.0,3.0,3
802,6.0,Ge4.0,Ge,32,4.0,1.0,4.0,2
803,6.0,H1.0,H,1,1.0,1.0,1.0,3
804,6.0,Hf4.0,Hf,72,4.0,1.0,4.0,1
805,6.0,I-1.0,I,53,1.0,-1.0,-1.0,2
806,6.0,In2.142857142857143,In,49,2.142857142857143,1.0,2.142857142857143,1
807,6.0,In3.0,In,49,3.0,1.0,3.0,1
808,6.0,K1.0,K,19,1.0,1.0,1.0,2
809,6.0,La3.0,La,57,3.0,1.0,3.0,3
810,6.0,Li1.0,Li,3,1.0,1.0,1.0,4
811,6.0,Lu3.0,Lu,71,3.0,1.0,3.0,1
812,6.0,Mg2.0,Mg,12,2.0,1.0,2.0,1
813,6.0,Mn2.0,Mn,25,2.0,1.0,2.0,6
